,name,reviews,score,year,month,day
210,최한성,존내 더러워서못하겠네 골드쓰고 보석써도 확률이 개극악이네 갖고싶은거가질꺼면 무조건 보석 550개는 지르라는 쓰래기겜 안하고만다 컨텐츠도없고 오르는것도 무슨 100씩 찔끔찔끔 삭제한다,1,2023,3,18
211,박민우,이거 뽑기 확률 실화임? 진짜 멘탈 나가게 안뽑히네 ㅋㅋㅋㅋㅋ,1,2023,3,19
212,let's go go,힐러 캐릭터 없으면 진행 불가능 뽑기로도 안나오고 현질해야함 ㅋㅋ 게임 완성도도 후반가면 할거없음 쓰레기게임,1,2023,3,8
213,무장색피스톨,현질없이는 아무것도 할 수 없는 게임. 하지마세요,1,2023,3,20
214,김민수,요즘시대에도 이런게임이 나오는게 놀랍다,1,2023,3,3
215,흑갓,유저와의 소통 운영해주세요 업데이트 햇는지도 몰랏네요 ㅡㅡ,1,2023,5,17
216,강민성,확률이 지나치기 별로,1,2023,5,6
217,이재용,붉은광석 하루에 하나 나올까말까함 장난하나,1,2023,4,2
218,돌핀,뽑기에 확률 안 써두고 3개중 같은 확률인척 하는게 쥰나 꼴받음 요즘에 확률을 안 써두는 게임이있다?,1,2023,3,29
219,김수아,쓴돈 아까워서 하고있지만 이딴운영으로 돈벌 생각하다니ㄷㄷㄷ 이게 21세기에 나온 게임이 맞나요?,1,2023,4,14
220,hongsoo lee,살짝 과금하고 40렙 까지 해봤는데 ...영웅 뽑기가 심하게 낚시네요 항상 안좋은것만 나와요,1,2023,5,9
221,윤한비,왜 결제한 아이템이 반영이 안되는 겁니까,1,2023,4,7
222,티아메스,진짜 노잼...답이 없음 별 한개도 아까움,1,2023,3,16
223,벌새,뽑기확률 극악.... 제일 하티어만 무조건 잡힘,1,2023,3,5
224,박정우,적어도 튜토리얼운 깨게 해줘. 제발 안개좀 치워줘 나만 안들여보내줘?,1,2023,4,7
225,임성민,이 게임이 확률을 공개하기 전까지 절대로 하지마세요,1,2023,4,26
226,Hg,확률조작 미쳤다 가챠 운빨개졌망껨임,1,2023,4,24
227,애별,가이드가 없어 불친절. 아이템 획득도 씹히는 경우가 많음,1,2023,3,6
228,김종현,게임 조금 진행 한 후 광거제거를 구매하려하니 5900원이던게 25000원 되어있네요 게임제거했습니다,1,2023,3,30
229,안병남,잼잇긴하나 자윈수급힘들고 용병얻기 힘듬 그냥삭제,1,2023,3,30
230,이성현,아니!!!!! 보석 쓸때 사용할지 2번 물어보라고오!!!!!!!,1,2023,3,4
231,이동주,영웅 뽑기 확률 및 던전에서 주는 붉은보석 드롭확률 조작 의심됨,1,2023,3,30
232,wow o,패시브가 잠수함 패치임 ㅋㅋ,1,2023,3,28
233,김석준,홀리 메이스 폴 주점에서 뽑았는데 영웅관리에 없는 경우는 뭐죠?;; 조치 좀 취해주세요,1,2023,4,20
234,S묘지의키타로,과금유도가 상당하고 다 하면 할게 없다.,1,2023,4,10
235,Minseok Kwon,쭉쭉 진행되다 어느 순간 성장이 안됨 어떤 용병 뽑느냐에 의존되눈 운빨 망겜,1,2023,4,2
236,김규빈,확률조작 망겜 ㅋㅋㅋㅋㅋㅋㅋ 과금하면 후회할거다,1,2023,3,11
237,김태인,개발자의 역량이 부족하다,1,2023,4,10
238,최블루,딱 하루만 재밌음,1,2023,3,23
239,김민규,확률이랑 드롭률 한 번 까보고싶네ㅋㅋ,1,2023,4,16
240,짜장크림,딱 이틀하니까 무과금으론 드릅게 할거 없어서 지움,1,2023,4,4
241,맛있어요,2시간지나면 현질안하면 막힘,1,2023,4,5
242,꺼니,하지마세요 주점 뽑기주작 겜입니다,1,2023,4,5
243,S P,현질안하면 개인진행 안되요,1,2023,3,9
244,송재원,뽑기 확률 진짜 너무하네,1,2023,3,26
245,권인규,과금엄청 해야함...안하고말지,1,2023,3,9
246,정대현,붉은보석 잠수패치 극혐,1,2023,3,27
247,김현진 (빛나는성경),게임을 만들다 말았네요. ㅡㅡ.,1,2023,3,21
248,사그리 (사그리),뽑기주작심함 균열 롤렛나왓던거계속 나옴 주작진짜욕나옴,1,2023,3,14
249,오무정,일주일째 힐러 한마리도 안나와서 접음,1,2023,4,13
250,최재영,그냥 귀여운 리니지,1,2023,3,27
251,구독하면 아버지가 치킨사옴,개슬애기게임 현질유도심함 마지막보스 보상 30골드ㅋㅋ 뽑기확률 극악 퉤,1,2023,4,7
252,신림남자왁싱개인왁서쿤,빨간수정은 나오긴하는겁니까?,1,2023,3,9
253,윤태양,업뎃내용을 대체 어디서봐야함?,1,2023,4,20
254,이종철,확률 망게임 절대 하지 마세요,1,2023,3,30
255,힐링남,현질해서 하는데 3배 너무할정도로 안떠서 접음 ㅅㄱ 프라시아전기나 하러감,1,2023,3,28
256,안병덕,패키지 구매했는데 어플 삭제 후 다시 설치했는데 없어졌어요 ㅠ 광고제거 패키지 살려주세요 ㅠ,1,2023,3,24
257,조현웅,그냥 하지마라 하고 싶다면 렙 30찍자마자 접어라. 난 42 찍고 접었다. 자원은넘쳐나는데 쓸곳이 없어지기 시작한다.왜냐 캐릭터가 안나오니까 회색등급 캐릭으로 꾸역꾸역 버텨내게라도 해주던가 ㅋㅋ 회색등급은 상점에서 4~5개 정도만 줘서 답도 없어진다. 저등급 캐릭으로 조합 잘짜서 스토리 미는게 진짜 무과금 유저의 로망인데 개발자는 분명 게이머가 아닐 것이다. 과금 절대 하지말고 걍 하지마라,1,2023,3,28
258,KOR YAMAHA,서버 접속중만 뜨고 시작도 못해 봄. 사전예약한 내 자신이 한심,1,2023,3,4
259,Lu Minlo,만들다 만 게임.,1,2023,3,10
260,이스,광고제거산거 아깝네요 이벤트 벚꽃 캠프 한시간 7개 종일 켜두라는건가,1,2023,4,8
261,미니홍,뽑기확률...안좋음,1,2023,3,27
262,김현준,현돈 안지르면 너무 헬이고 반복노가다라 재미도없음,1,2023,3,27
263,김준환,용병뽑기 보석사용후 단한번도 좋은게 뜬적이 없음 할만한게임인것 같아서 광고제거를 샀는데 5천원이 이렇게 아까울수가 없을 정도로 갑자기 보석 구매 유도질을 하기 시작함 절대 노란색 안나오게 하위재료부터 150 구매하고도 하위가 나옴 400 구매를 해야만 노란색이 나오게됨 이미 이건 확률이 아니라 확정임,1,2023,4,7
264,김우현,이건 너무했다,1,2023,5,16
265,ᄋᄆᄋ,살면서 게임 한번도 안해본 사람들이 만든 게임같음 아무 게임 조금이라도 해봤다면 이렇게 못 만들진 않을텐데.. 처음엔 나온지 얼마 안됐으니 이 정도인거겠지라고 생각했는데 그게 아니었음,1,2023,4,14
266,나가사와마사미,쓰레기 영웅만 뜸. 너는 아닐꺼같지?,1,2023,4,5
267,김대연,현질 안하면 할수가 없어요.,1,2023,3,14
268,장진혁,주점 확률 공개해라진짜,1,2023,4,17
269,박상범,게임 지웠다가 다시 깔아서 해보니까 초기화가 되어있네요ㅡㅡ,1,2023,4,7
270,최혁수,할게 적고 이벤트는 매일매일 30분은 손컨해서 채광벌목해야함 차라리 마크를 하지요,1,2023,4,12
271,뺚썌,넌 전혀 우르르 하고 있지 않아.,1,2023,3,6
272,May30,쓰레기게임 확률 개조작 똥망게임,1,2023,3,26
273,DM E,재화 기획의 실패,1,2023,3,17
274,JungHun Kim,보라 노랑 영웅 확률 극악,1,2023,3,10
275,이윤석,템 잠금 설정 추가해주세요.,1,2023,4,20
276,네로,5점 준사람 알바임 닥 1점,1,2023,3,12
277,윤석진,튕기는 문제 . . .,1,2023,3,27
278,j lee,확률 쌍욕 나오게 개 최악임,1,2023,3,26
279,한줄명언,30레벨 찍으면 강재로 접게만듬 재밌으면 돈쓰라는 마인드 ㄷㄷ,1,2023,3,6
280,최승재,캐릭을 사냥으로 렙업을 시켜야지. 뽑기로 렙업을 시키냐..,1,2023,3,7
281,Carl Lim,걍 양산형 돈미새게임,1,2023,3,9
282,사이다,던전을 아무리 돌아도 붉은보석 안뜬다 ㅡ.ㅡ 무슨 하루에 연속으로 던전20번돌았는대 1개가 안뜨냐 확률 정말궁금하내 ㅡㅡ 그리고 재화수급은 무슨 모래알맹이 모으듯이모이내 지금 50렙 인대 빡쳐서 못하겠다,1,2023,3,29
283,H i,최악 1점,1,2023,4,23
284,최민우,주작게임.시간아깝다 진짜..,1,2023,5,2
285,peter park,노가다 현질 그자체,1,2023,4,17
286,태무의별,과금 해도 티안남ㅋㅋ,1,2023,3,29
287,김진우,하지마라 할거면 150 이상 쓸 마음으로 하고 과금유도가 선을 넘는다.10만원 지르고 접음,1,2023,3,24
288,Suho Ha,확률 장난 너무 심해서 안하는게 답,1,2023,3,11
289,이계진,계정 삭제 했다가 다시 할려고 하는데 에러가뜨네요....,1,2023,4,21
290,김정현,결제오류..짜증남,1,2023,3,14
291,1,뽑기 확률 갑자기 이상해짐,1,2023,3,22
292,흰보라,너무하다 너무해,1,2023,3,8
293,SH “SGALK” L,너무 심한 과금요소,1,2023,3,11
294,Sang Ji,방치 안대는 방치게임 재화벌기 개빡셈 빨강색 광석얻기가 너무 어려움 만들다 만거같음 개똥겜,1,2023,3,5
295,권원호,진짜 현질 거하게 하는거 아니면 답이 없네,1,2023,3,12
296,Jeong Min,벚꽃 극악 보석도 극악,1,2023,4,13
297,nana CN,확률조작 게임>나락,1,2023,4,7
298,익명,표절겜임 하지마셈,1,2023,3,25
299,이영재,딱하루짜리게임 ㅋㅋㅋㅋ,1,2023,3,5
300,지나가는행인924호,절대적으로 비추함. 서버저장이라는 기능이 있음에도 저장 뒤 다른 기계로 실행시켰을시 롤백당함. 심지어 몇십을 지르고 서버저장을 해도 롤백당함. 게임성 자체는 훌륭하나 기본중의 기본도 갖춰지지 않음. 공중에 당신의 돈을 뿌리고 리셋 당하는 각오를 하고 시작하려면 재미있을것임. 롤백에 대해 보상도 조치도 그 어떤것도 행해지지 않음.,1,2023,5,21
301,inmask lion,내 시간을 이거 리뷰쓰는데 할애한다는것 자체가 낭비지만 여러분의 시간을 아끼기 위해 .. 결국은 모은 돈으로 영웅뽑기 무한으로 돌리는건데 이게 좋은거 걸릴 확률이 종잡을 수가 없음. 3개중 하나 고르는건데 색깔로 구미가 확 당기게 해놓고 정작 뽑히는건 일반캐 .. 다시 뽑기하면 될거 같은데 요구하는 보석량이 장난이 아님 ㅋ 밸런스가 전혀 안맞는 요구 보석량에 영웅 뽑는것도 내가 스크린을 터치하면 그 순간 멈추는것 같으면서도 조금씩 늦거나 이미 지나친 캐릭터가 골라지는 놀라운 현상도 발생함 ㅋㅋ 걍 젤 안좋은걸로 뽑히거나 아주 가끔씩 차상위 뽑히는걸로 확률이 정해져 있는듯. 다시 뽑지 못해서 안달나게 하는것이 목적인듯 함.,1,2023,5,20
302,셀핀,갤22+인데 처음 깔자마자 실행안되고 무한 튕기기 걸려서 재설치후 다시 했더니 조금 하다가 무슨 저장공간이 부족하다는 오류가 계속뜸(남은공간 보니 180기가남음). 그래서 어플삭제 눌렀더니 핸드폰 엄청느려지더니 10분동안 재부팅 되고 어플삭제됨. 어플이 불안정한거같아서 게임성과는 뱔개로 별로인 경험이었음,1,2023,5,20
303,Alice Kwon,"계정당 1회만 구매가 가능한 광고제거가 두번 결제되어서 당연히 환불을 해주겠지 생각하고 메일을 보낸 후 믿고 기다리다가 답변도 환불도 없기에 답답한 마음에 리뷰를 보니, 이중과금도 많고 결제 후 광고제거나 패키지 아이템을 받지 못한 사람도 많으며 빽섭으로 인해 결제한 아이템이 사라지는 현상까지 있는데.. 이거 법적으로 문제 없는거 맞나요? 사기 아니에요? 게임머니도 아니고 현금이 공중분해 되었는데 환불처리를 안해준다는게... 상식적으로 도저히 이해가 안됩니다.",1,2023,5,20
304,최성원,짜증나서 겜 삭제합니다. 3일전부터 한정영웅 출시했으니 돈 내고 사라는 광고가 게임 들어갈때마다 나오네요? 1일동안 다시보지 않기 버튼이나 뭐 그런거라도 있으면 이해를 하겠는데 뭔 광고로 도배를 하는지... 애초에 무조건 영웅을 보유해야만 뽑기에서 등장한다는거부터 선 넘었는데 게임 할때마다 돈내라고 도배한다? 하루에 한번씩만 띄워줘도 살사람들은 다 사는데 여러번 띄운다고 사는 사람이 늘어날거라 생각했나요? 어림도 없지 그냥 이 게임 지우고 딴 게임 하고말지 ㅋ 하루 이틀만 이러겠거니 하고 참은 저도 멍청했네요 이렇게 돈에 미친 게임인줄 알았으면 진작에 지웠어야 했는데 ㅎㅎ,1,2023,5,20
305,안전제일,과금유도 신규 용병 구입하면 잠수함 너프ㅋㅋ 유저를 ㅈ으로 아는 회사네요. 결제내역 서버롤백되서 수백유저 피해. 기술미흡으로 어쩔수없다 시전ㅋ,1,2023,5,19
306,ᆢ,결제를 했는데 백섭되어 있어서 해당 패키지가 없음. 돈만 쓴 상태. 문의해도 아무런 반응 및 조치가 없음. 배째라식 운영,1,2023,5,19
307,고재종,롤백이 왜이리 자주되는지..어제 패키지를 구매했지만 롤백되서 다 날아갔습니다..환불이나 복구 메일보냈지만 답도 안오네요..빨리 복구나 환불이나 해주세요..,1,2023,5,19
308,???,처음엔 전설 하나 뽑힌 다음엔 전설이 나올 확률이 1%밑으로 떨어집니다 이게 맞나요? 그럴거면 5%로 처음부터 하셨어야죠,1,2023,5,21
309,박병화,광고보상 실패뜨는거 화나네요 일부러 2번 보게하는 느낌인데,1,2023,5,21
310,빡끄,어이없네요 37까지키웧는데 왜 갑자기 14렙되있지 ㅡㅡ 광고제거 구입에 열심히했는데,1,2023,5,20
311,오원균,열심히 전투력올리고 껏다켰더니 몇일전 전투력으로 돌아가있네요 과금도했는데 김빠져서 접을랍니다,1,2023,5,20
312,이훈주,광고제거 구매했는데 결제만 되고 적용이 안됩니다,1,2023,5,20
313,암흑,어제 신케 결제하고 플레이하는데 백섭되서 케릭없어짐 문의했는데 답변없음 결제는 하지마요,1,2023,5,20
314,MANIA,"유료결제후 게임이 시작되지않음,스토리지부족?",1,2023,5,20
315,어쩔저쩔,진짜 재이 있어요,1,2023,5,20
316,주주,포인트 안주냐,1,2023,5,20
317,문세옥,초반몇번빼고는 뽑기조작어마어마한데이거 젬께만들긴했는데 현질안하거나 소과금러는 엄청긴시간할꺼아님 완전비추. 퍼주는건 거의없으니 소과금은 하지말길,1,2023,5,21
318,김태영,추천받아서 게임 재밌게하다가 에러떠서 어플 제거하려고하니까 휴대폰 먹통되서 10분동안 안켜졌어요,1,2023,5,19
319,kyu,주점 뽑기 장난하냐?? 3천썼는데 다쓰레기만 뽑히는게??? 이런 훌륭한 게임 처음보네 ^^,1,2023,5,19
320,모키,와... 뭐같아도 열심히 했는데 왜 데이터가 날아갔지.. 미치겠다,1,2023,5,19
321,독tha(zer0ki),롤백된거 복구 해주세요,1,2023,5,19
322,박용규,오늘 접속해보니 56랩이 였는데 52랩으로 다운 돼있던데...뭐지여?,1,2023,5,18
323,손소연,앱 자체가 안 들어가져요,1,2023,5,18
324,rim so,힐러 전부 고등급이고 뽑기힘듬 없으면 겜하기힘듬 아니 못함,1,2023,5,18
325,강병창,서버 데이터 날아간걸 유저 잘못으로 넘기는 게임. 웬만하면 안하는걸 추천,1,2023,5,18
326,호라우두,첨에 재밌다가 20부터힘들고 영웅뽑기 억까 너무심해서 겜삭제합니다걍 광고제거고민했는데 가치도없네이거 ㅋㅋㅋㅋㅋㅋ,1,2023,5,20
327,슈퍼다람쥐,이게임은 업데이트할때 백섭을 시킨다,1,2023,5,19
328,게임죠아,아니 황금돼지 같은거 할때 걍 따라가게 하지 멀어지면 중간쪽으로 돌아와서 안잡는거 불편함 아님 대쉬를 짧게 하던가,1,2023,5,18
329,정성진,적당히 하자,1,2023,5,18
330,후후훗,잠수함지나가요~,1,2023,5,19
331,꾼장,현질했는데 튕기면서 현질적용이 안되네요 이런 똥겜은 처음입니다,1,2023,5,18
332,혁이,과금유도 심한편,1,2023,5,17
333,선우,얼리 액섹스임?,1,2023,5,18
334,소주먹고피똥,잼없어,1,2023,5,5
335,백경민,패아냐,1,2023,5,8
336,HP LM,왜함?,1,2023,5,17
337,홍득기,최악이다,1,2023,4,21
338,킹엉,The reason I quit this game is cause the odds are so sucks. Ok just do it. You feel what i said,1,2023,4,21
339,장현석,운영답없음,1,2023,4,20
340,이허세,오호,1,2023,4,6
341,문성준,앰창겜,1,2023,4,6
342,In Kan,쓰레기,1,2023,4,1
343,2 2,비추,1,2023,3,27
344,김영민,갲같이만들었네,1,2023,3,19
345,안성욱,미완성 게임,1,2023,3,24
346,김기홍,주작게임,1,2023,5,9
347,DOCHII METAL,노잼,1,2023,3,21
348,박영기,우르르르ㅡㅡㄹ르르르ㅡ르르ㅡ,1,2023,3,9
349,Jimin Sun,개똥,1,2023,3,12
350,노호,하루 해 보는데 갑자기 충분한 공간이 없다는 식의 에러가 뜨더니 더이상 구동 안됨. 그리고 핸드폰이 심하게 느려짐. 꺼지지도 않음.,1,2023,5,21
351,f b,재밌긴한데 어려움 광고도 졸라많고,1,2023,5,20
352,마르쿠스비니키우스,자꾸 오류나고 튕겨서 결국 지웠네요,1,2023,5,20
353,오옹나이스,확률조작~,1,2023,4,10
354,김해메소익스플로전장인찬호,확률주작겜,1,2023,4,6
355,멍멍멍뭉키키,현질유도겜,1,2023,3,28
356,김주현,컨텐츠가 없습니다,1,2023,5,21
357,이민정,겜접속이 않됨,1,2023,5,19
358,아리아나동그란데,현질 똥망겜,1,2023,4,1
359,21나슬,발열 너무 심함;;;,1,2023,5,20
360,이지원,재미없음,1,2023,5,19
361,강민성,핵노잼,1,2023,5,18
362,Yunhee Yang,노잼,1,2023,3,23
0,최영훈,"벚꽃 확률을 좀 높여야할 것 같습니다. 이벤트인데 아무 감흥없는 노가다 하나 추가된 느낌이네요. 획득 제한이 있는것도 마음에 들지 않지만, 그건 뭐 그렇다 치고, 하루종일 돌려야 겨우 100개 제한을 채울 수 있는 수준이네요. 모든 자원 획득 시 얻을 수 있지만 체감상 나무에서 잘 나오는 느낌입니다. 하지만 나무 수급처가 마땅치 않네요. 확률 조정이 필요해 보입니다. 예정된 업데이트가 있다면 지금보다 그 주기를 빠르게 출시해야 유저들을 붙잡을 수 있을 것 같습니다. 과금 모델은 훌륭하나 그 과금을 할 이유가 부족합니다. 그냥 빠르게 한 철 한 탕하고 빠질 사업이라면, 이런 방식을 고수하시면 문제 없겠네요.",2,2023,4,10
1,김지석,과금도 어느정도 하며 균열도 상당히 오른 유저입니다만 이 게임에 의문이 드는 점이 한두가지가 아닙니다. 일단 레벨이 60이 한계입니다. 이거 마음만 먹으면 열흘 안에는 찍습니다. 그리고 반복되는 몬스터 재탕. 컨텐츠는 업데이트하며 부랴부랴 추가하지만 턱없이 부족. 강해지기 위해서는 주점에서 영웅을 뽑아야 하는데 여기서 과금 유도가 상당합니다. 영웅을 뽑고 난 직후에도 과금 유도 하고. 엔드 컨텐츠에 해당하는 균열은 똑같은 구조의 던전만 계속 돌아야하고. 한마디로 컨텐츠는 부족한 미완성 게임을 과금 유도만 과도하게 하면서 급하게 내놓은 느낌이 강합니다. 그래도 게임은 처음에 재미있어서 과금도 했는데 2주만에 더이상 할게 없이 반복반복반복. 지루하네요.,2,2023,4,6
2,JB L,게임후기 및 Tip 1. 주점에서 전설이 나왔다고 해서 3배 달리면 거의 후회함 주점은 쓰레기가 없을때 즉 쓸만한게 3마리 나왔을 때만 3장 쓰고 나머지는 적당히 (확률3/1아님 주작있음)체감상 10번중에 1번 성공할까말까? 2. 나무랑 크리스탈 끝판보스 잡고 업글도 하고나니 쓸데가 없다. 3. 과금 광고제거는 쓸만한데 나머지는 글쎄 미완성된 게임 출시한거 같은 느낌임 컨텐츠 부족+확률 주작+캐릭 스킬쿨탐 미표기 등등 편의성이 아직까지 미흡하다. 4. 첨엔 재밌었는데 지금은 퀘스트 숙제하고나면 할게 없네요 좋은 게임인데 좀더 개발해서 출시했으면 하는 아쉬움이 남는 게임 입니다. 확률 표기도 필요할듯 하네요 조금만 해봐도 확률조작 티 많이납니다.,2,2023,4,18
3,Gwang Hyek Na,"게임성은 좋지만 미완성으로 내놓은 게임 몇달 혹은 몇년후, 게임이 완성되면 해라 밑부분은 게임사에 하고싶은말 아직 방치형으로 만들지 컨트롤하는 게임으로 만들지 정하지 못하신건가 싶다 초원의 구슬 - 드랍율을 낮추고 보상을 크게 늘리던가 다른걸 주던가. 보너스 느낌이라기엔 너무짜다 고기, 나무 - 필요한 순간에 부족하거나 없고 갑자기 많은양을 요구한다. 기본적인 육성루트를 따르면서 '보통 이때쯤 몇개가 필요하다' 라는걸 계산안하고 그냥 만들어두기만 한거같다 사냥 - 방치형으로 만들꺼면 ai가 좋던가 컨트롤하게 만들꺼면 컨트롤이 의미가 있던가. 둘다 애매해서 짜증만 난다 뽑기 - 만든사람 반성해라. 게임이 나한테 이렇게 말하는거 같다. ""니가 띄운 전설영웅 30분되기전에 캐쉬안지르면 초기화되서 날라가는데? 안질러?"" 그냥 영웅 저장버튼 하나 만들어라. 돈쓰는 유저만 남길생각이면 계속 유지하면 될듯. 근데 무과금유저가 없는 게임은 어케되는지 아시죠? 게임은 좋은데 너무 아쉽다.",2,2023,4,16
4,독고,"초반에는 재밌었음, 근데 레벨에 따른 던전 난이도가 너무 확 올라가서 던전 돌기 싫어짐.. 던전을 돌아야 붉은보석 수급이 되는데 업좀 했다고 균열보다 난이도 배 이상 높아짐 갑자기... 그리고 던전에서 나오는 템은 최종적으로 균열에 비해 성능이 죄다 구린데 도는 이유는 붉은보석+돈만 파밍하러 가야하는데 난이도 저러니...이 부분은 리뷰에도 여러명이 써놨네.. 그리고 균열을 왜 초기화하는지? 열심히 올라가면 뭐함 초기화되서 옵션 다 바뀌는데 노가다 할 이유도 없고 그걸 일주일마다 매번 해야한다? 노답임",2,2023,3,15
5,아그작,게임 3일째 하는 유저입니다. 총합 60만원쯤 과금했습니다. 3일하면서 느낀점은. 우선 게임이 과금을 안하면 조온나게 힘들 프로그램으로 되어있습니다. 그리고 컨텐츠가 조온나게 없습니다. 그냥 3일째 일반 몹 때려잡는거 보면서 렙업한게 다입니다. 4번째 과금유도 오집니다. 돈안지르고 렙업이 너무 힘듬,2,2023,4,11
6,성진경,초반에 재미있어 소과금으로 시작하였는데 지날수록 과금 없이는 답이 없는것 같다 - 초반에는 퀘스트도 잘 밀리니 골드도 많이 벌리고 뽑기를 하면 전설 등급도 좀 뽑히는것 같아 할만한 게임 같이 느껴진다 - 성장이 정체되는 시점에 뽑기를 하려고 없는 골드 모아서 뽑으려 보면 전설이 나와도 더럽게 선택이 안된다 결국 보석과 골드가 많아야 두번 재선택해서 전설을 얻을수 있는데 특히 재선택하는 재료인 초록 보석은 과금 밖에 거의 답이 없다 - 근데 이 시점이 너무 빨리와서 나 같은 사람은 2일차에 폐사한다 - 뽑기 시스템도 재화쓰거나 30분을 기다려 리셋해야되서 지친다 - 겜은 맘에 드는데 시간과 과금이 지나치게 강요되는것 같다 - 뽑기 재미도 없고 한계도 빨리 오는 겜이다,2,2023,4,2
7,하카타,색다른 재미가 있지만 전체적으로 보완할게 많음.. 우선 레벨업 한거치곤 생각보다 성장했다는 느낌이 너무 낮음 근딜은 40가까이 올려도 돌진하면 그냥 녹음 성장했단 느낌보다 용병수 빨이 50퍼 이상 차지함 그렇다고 빨간보석 수급이 좋은것도 아님 처음엔 혜자과금인줄 알았는데 차차 창렬인게 보임 문양 시스템은 디x4 전설탬마냥 특수옵션이 있지만 옵션도 생각보다 구리면서 하나만 낄수 있는데 또 그걸 패키지로 묶어서 파는거보면 과장됐다는걸 느낌 스텟은 장착만 적용되더라도 특수옵션은 소지만으로 발동되는게 맞음 아니면 용병수의 반정도라도 장착해야 밸런스가 맞음 이래저래 수정할것도 컨텐츠도 안늘리면 그냥 지나가는 게임이 될수밖에 봄맞이 이벤트 진짜 쪼잖아네 이미 만렙은 나무든 광석이든 의미도 없는데 벗꽃땜의미없는 채집을 해야되고 게다가 15일에 총 1500잎인데 상점목록 전부 구매하기엔 턱없이 부족한수치인데.. 이왕 줄꺼면 다 주던가... 진짜 갈수록 정떨어지는 게임이네 x신키우기 반만 닮았음,2,2023,4,8
8,RS J,초반에는 영웅도 잘 나오고 좋은 케릭이 나오는 듯 하다가 어느 시점부터 아예 영웅 선택이 회피됨. (확률이 확 떨어짐) 단지 주점을 통해서는 영웅 레벨을 올리기가 힘들고 용병단 50레벨 이후로는 현질러가 아닌 이상 던전등의 난이도가 올러가 진행이 힘듬. 과금을 추가로 하기엔 엔드 컨텐츠가 없음. 커뮤니티 부재. 40레벨 이후 균열컨텐츠가 나오나 이또한 별 의미가 없음. (보상이 아주 작음) 즉 현질은 하지말고 소소하게 재미보고 지우길 추천. 한 20-30 소소허게 지른 현질러 씀.,2,2023,3,6
9,삐용 (궁둥),"원래 5점줬다가 수정함 갑자기 확 어려워지는 난이도, 무조건 셋중 제일 등급이 낮은 유닛이 뽑히는 극악한 뽑기는 확률고지도 안 되어있음. 또 광고제거를 샀음에도 별 쓸모가 없어서 돈 아까움. 그리고 목재와 돌같은 재화는 점점 쓸모없어지고 남아돌기만 함. 첨엔 재밌었는데 점점 반복되고 정체되는 성장에 지루해짐.",2,2023,3,12
10,김정석,게임 자체는 나쁘지 않게 했습니다. 근데 업데이트 전후로 주점에서 고등급 용병 뽑힐 확률에 변동이 있었던 것 같네요. 어지간하면 모르겠는데 뽑힐 확률 체감 수준이 1/4 토막은 나버리니... 확률 고지 하는게 맞을듯 싶네요,2,2023,3,7
11,까치,전투력 2만정도 되면 한계가 확 느껴지고 이후 단순 노가다밖에 없어서 쉽게 질림. 그렇다고 노가다가 친절한 시스템도 아니고 해봤자 전투력 100씩 찔끔찔끔 올라가며 한개 얻기도 어려운 빨간보석으로 인원수 한칸 올리려고 별로 당장 필요도 없어보이는 치명타확률2퍼짜리 같은 거 다 뚤어야되는데 하는 사람 입장으로 안질리고 배기나 사전예약 할 정도로 기대가 컸는데 진짜 상태가 영... 전 지웁니다,2,2023,3,3
12,BJ Lee,"금화 생산소가 업그레이드가 안되네요. 재료 힘겹게 모으고 부족분은 보석으로 대처해서 업그레이드 시켰는데 자원이랑 보석은 사라졌는데. 금화 생산소는 그대로임... 확인하고 해결좀 해주세요. 그리고 뽑기 시스템으로 유저들 농락하지 말아주세요. 내가 만원 가까이 모아서 한꺼번에 뽑기를 반복적으로 했는데 유저들을 가지고 놀더군요 분명히 브레이크 걸었는데 밀리거나, 심지어는 뒤로 빽이 됨 한두번은 내 실수이겠다 혹은 내가 잘못 느꼈다고 생각 할 수 있지만 회수를 거듭하면서 반복적으로 확인했네요. 뭐 부벌 사용자니, 뭐니 하면서 불량 사용자 잡는다고 광고하지말고.. 유저들한테 사기치지나 말았으면 좋겠네요. 뽑기가 마치 3분의 1 확률 게임인척 사기치지 맙시다.",2,2023,4,30
13,물태건,진짜 무과금으로도 할수있는데 딱거기까지인 게임 다른사람들이 말했던거처럼 초반엔 운이 진짜 좋은거처럼 황금색 케릭터들이 잘나오지만 조금만 지나도 회색케릭터만 뽑힌다 만약에 황금색 케릭터가 운좋게 뽑혀도 바로 과금요소가 나와 날 유혹하지만 아무리 그것을 사도 제자리 걸음.. 그 유혹만 참고 해도 된다..,2,2023,4,3
14,quartz 9,"붉은 크리스탈 수급 부족이 상당히 크게 다가옵니다. 사실상 한정 과금패키지로 얻는게 가장 확실하고, 이것때문에 정말 강해지기 힘들어서 추천하고싶지 않네요.",2,2023,4,20
15,Sh Lee,너무 많이 기대한 것 같다 물량빨로 다니며 물량으로 맞서는 게임인 줄 알았는데 노력만 조금 한 알피지 게임인 것 같다. 그리고 첫 전설빼고는 진짜 놀리는 건가? 절대 전설은 안 걸림 진짜 다시 뽑기 하면은 전설이 나와야 하는거 아닌가? 대충 지금은 재미있는데 하다보면 절대 손 대지 않고 싶은 게임이 될듯,2,2023,3,4
